edsite	chr	pos	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP.H4.abf
1_150594025	1	150594025	434	0.661933358860737	0.267874881475584	0.0376283877781457	0.0152103126585673	0.0173530592269659	0.0173530592269659
1_151415103	1	151415103	291	8.940420146383e-06	7.3309682446213e-07	0.557560768492991	0.0453217759095594	0.397107782080479	0.397107782080479
1_151415946	1	151415946	295	0.878484173461434	0.0708829638662189	0.032038199388213	0.00256906654057441	0.0160255967435599	0.0160255967435599
1_151419611	1	151419611	304	0.873714293108311	0.0707745275100701	0.0434514995474972	0.0035112054936731	0.00854847434044866	0.00854847434044866
1_151422878	1	151422878	305	0.535588997718835	0.0433946929062298	0.275846553947516	0.0222268001290025	0.122942955298416	0.122942955298416
1_151427461	1	151427461	300	0.889114591648091	0.0716665315011085	0.0283398834807984	0.00227571549418439	0.00860327787581772	0.00860327787581772
1_155306163	1	155306163	186	0.915271110445875	0.0435660972243389	0.0243182919956811	0.00114182656682854	0.0157026737672763	0.0157026737672763
1_155851600	1	155851600	259	0.963054864761835	0.0108572821421051	0.0246532304847317	0.000276777596548327	0.00115784501477964	0.00115784501477964
1_155851620	1	155851620	259	0.945498897434795	0.010659359783243	0.0420636665389457	0.000472911946540403	0.00130516429647645	0.00130516429647645
1_155851637	1	155851637	259	0.969176392864373	0.0109262949888099	0.0187983917062251	0.000211041316231263	0.000887879124360755	0.000887879124360755
1_156381410	1	156381410	322	0.912912397111522	0.010300534931487	0.074413687347942	0.000838086106557958	0.00153529450249127	0.00153529450249127
1_156381419	1	156381419	322	0.9667636585075	0.0109081472290842	0.0212944361477581	0.000239474206342666	0.00079428390931513	0.00079428390931513
1_160112340	1	160112340	480	0.292518565177789	0.02806723047844	0.391532839665054	0.0373171109605989	0.250564253718119	0.250564253718119
1_160112341	1	160112341	480	0.373910513792356	0.0358768085798024	0.349383555119185	0.0333159274828226	0.207513195025834	0.207513195025834
1_160112448	1	160112448	479	0.139190167607228	0.0133464059706074	0.533550852422914	0.0508971088799718	0.263015465119279	0.263015465119279
1_160112452	1	160112452	480	0.353547563937112	0.0339076925254876	0.422549349817719	0.0403758284704001	0.149619565249281	0.149619565249281
1_160112527	1	160112527	479	0.744935107609832	0.0713275808526084	0.152708344976142	0.0146054095555486	0.0164235570058691	0.0164235570058691
1_160302244	1	160302244	360	0.955756913348104	0.015984443322305	0.0263483261094907	0.000439188331118889	0.00147112888898125	0.00147112888898125
1_161336785	1	161336785	638	5.10923122562223e-05	1.26182277495012e-06	0.95183073928973	0.0234826538635572	0.0246342527116816	0.0246342527116816
1_1595180	1	1595180	349	1.68957320499939e-14	3.1567085453274e-15	0.799172868530748	0.149261634773056	0.0515654966961752	0.0515654966961752
1_166883151	1	166883151	428	0.942136329698111	0.0257642499135047	0.0295003133113329	0.000804939869812027	0.00179416720723884	0.00179416720723884
1_166883269	1	166883269	429	0.206271380652885	0.00564521312829582	0.724613110192149	0.0197874514099004	0.0436828446167703	0.0436828446167703
1_167988904	1	167988904	252	0.796114034845255	0.0255581210698257	0.151354821656266	0.00483689748969217	0.0221361249389617	0.0221361249389617
1_1660850	1	1660850	243	1.4896501927936e-29	2.15747932697503e-30	0.540835973339865	0.0779487468421593	0.381215279817976	0.381215279817976
1_1661090	1	1661090	244	0.000619082363542499	8.96781671679807e-05	0.767851384573506	0.111108010102993	0.120331844792791	0.120331844792791
1_1661099	1	1661099	244	1.66281221506598e-21	2.40869326236929e-22	0.544801352371869	0.0785414151089038	0.376657232519226	0.376657232519226
1_1661104	1	1661104	244	1.41154658067346e-33	2.04471840390808e-34	0.538923688440329	0.0776832608694536	0.383393050690224	0.383393050690224
1_179042482	1	179042482	510	0.0305726583275	0.000704057504757167	0.916267062320103	0.0210693199675648	0.0313869018800749	0.0313869018800749
1_19542679	1	19542679	528	0.900815227004491	0.0271477120689948	0.0671669980554196	0.00202135144537089	0.00284871142572411	0.00284871142572411
1_19542685	1	19542685	528	6.81599513924575e-06	2.05412461908783e-07	0.958886678817714	0.028885580608973	0.0122207191657132	0.0122207191657132
1_19543349	1	19543349	531	0.868546164458619	0.0262402290100475	0.0983250044914377	0.00296664050347369	0.00392196153642266	0.00392196153642266
1_19543373	1	19543373	531	0.858944555612602	0.0259501483841761	0.107868297014451	0.0032548991576174	0.00398209983115316	0.00398209983115316
1_19543456	1	19543456	531	0.907426952897875	0.0274148825109045	0.0603920516514298	0.00182160014650863	0.0029445127932822	0.0029445127932822
1_19543459	1	19543459	531	0.838234196309225	0.02532445386932	0.127791198523807	0.00385599119818174	0.00479416009946635	0.00479416009946635
1_19543465	1	19543465	531	0.890897410410167	0.0269154974487655	0.0769583875135715	0.00232213474079461	0.00290656988670151	0.00290656988670151
1_19585553	1	19585553	639	1.65175506769156e-19	5.88728000189656e-21	0.911145459618336	0.0324191328419749	0.0564354075396883	0.0564354075396883
1_193065034	1	193065034	239	0.841800923925718	0.0133009678201258	0.133447987599977	0.00209920865152245	0.00935091200265671	0.00935091200265671
1_202554194	1	202554194	338	3.85043652814118e-48	5.86292202053261e-50	0.959153819691745	0.0145784244899812	0.0262677558182783	0.0262677558182783
1_202554199	1	202554199	338	6.65467958972367e-06	1.01328426584959e-07	0.959297434013862	0.0145807639637155	0.0261150460144063	0.0261150460144063
1_202554218	1	202554218	338	8.20024480963986e-28	1.24862195537619e-29	0.963306002865744	0.0146458679250759	0.0220481292091786	0.0220481292091786
1_202554237	1	202554237	338	0.416038083164031	0.00633486312872712	0.55564987554898	0.00844715194387642	0.0135300262143855	0.0135300262143855
1_202554242	1	202554242	338	0.00321547791312958	4.89609324180304e-05	0.954516981799488	0.0145063765704335	0.0277122027845308	0.0277122027845308
1_202554257	1	202554257	338	0.902065149428266	0.0137354234770133	0.0806939538648991	0.00122641892729165	0.00227905430252958	0.00227905430252958
1_202554273	1	202554273	338	0.927072389923315	0.0141161997861399	0.0560467166642806	0.000851490110388884	0.00191320351587595	0.00191320351587595
1_202554345	1	202554345	338	0.895722555834822	0.0136388470723005	0.0869051435857982	0.00132086095397305	0.00241259255310688	0.00241259255310688
1_204520274	1	204520274	412	0.877332946826916	0.0666227183363912	0.0463037543149959	0.00350997380895709	0.00623060671273931	0.00623060671273931
1_204520442	1	204520442	401	1.28794986728652e-22	9.68245435279185e-24	0.920028249067601	0.0691543865860513	0.0108173643463443	0.0108173643463443
1_204525548	1	204525548	423	9.44339902090129e-22	7.11289724636202e-23	0.919684933694093	0.0692608723434492	0.0110541939624593	0.0110541939624593
1_204525579	1	204525579	423	0.866884606260037	0.0652949336900109	0.0584126565305336	0.0043947080522798	0.00501309546713828	0.00501309546713828
1_204525593	1	204525593	423	1.4088170209151e-09	1.06114024055488e-10	0.919861713011878	0.0692743778897239	0.0108639075834658	0.0108639075834658
1_20978457	1	20978457	752	0.870123669036886	0.0484042978602409	0.0739590140255027	0.00411087985508628	0.00340213922228426	0.00340213922228426
1_21101899	1	21101899	448	0.911947943613261	0.0439866063285667	0.0386076071528945	0.00185858775784561	0.00359925514743185	0.00359925514743185
1_21101903	1	21101903	448	0.755773821941774	0.0364537535415367	0.188858758787405	0.00909953902515324	0.00981412670413062	0.00981412670413062
1_21101917	1	21101917	448	0.901032929093249	0.0434601349985693	0.0497407139805666	0.00239580732321269	0.00337041460440283	0.00337041460440283
1_21110560	1	21110560	408	1.12379906396677e-46	4.03819347932594e-48	0.938751318614906	0.0337049942289946	0.0275436871560965	0.0275436871560965
1_21219204	1	21219204	336	0.844376960557793	0.0291999215000694	0.115908207983247	0.00400178024210702	0.00651312971678354	0.00651312971678354
1_212989565	1	212989565	873	2.88635057235591e-08	7.28348456892844e-10	0.951520959645481	0.0239864099311264	0.0244926008315366	0.0244926008315366
1_223393499	1	223393499	421	3.66588939075276e-07	7.11678328038744e-09	0.962660391847088	0.0186699616462617	0.0186692728009281	0.0186692728009281
1_223393500	1	223393500	421	2.12284877941857e-06	4.12119763849577e-08	0.962662592808915	0.0186700084127711	0.0186652347175583	0.0186652347175583
1_224380498	1	224380498	435	4.47742523663031e-08	6.44104126855608e-10	0.967219531675878	0.013895140279007	0.0188852826267572	0.0188852826267572
1_225679925	1	225679925	511	0.204436294657597	0.665598691393764	0.0152560259226624	0.049605092421545	0.0651038956044317	0.0651038956044317
1_225974581	1	225974581	644	0.217175557753751	0.0104810503239098	0.612349879022068	0.0294218787624561	0.130571634137815	0.130571634137815
1_225974614	1	225974614	643	1.0103350250012e-08	4.87231799480733e-10	0.739411517900677	0.0354327989175805	0.225155672591162	0.225155672591162
1_225974645	1	225974645	643	0.837362435049589	0.040381615597885	0.100545129554523	0.00483188738664359	0.0168789324113592	0.0168789324113592
1_225974672	1	225974672	638	2.04328400525257e-19	9.79100616547165e-21	0.938008705324104	0.0449304304952457	0.0170608641806518	0.0170608641806518
1_225974674	1	225974674	643	0.198837333438971	0.00958888580303405	0.592575327063058	0.028406219990783	0.170592233704154	0.170592233704154
1_234508908	1	234508908	776	0.284498141009959	0.00718480927929507	0.665396077660069	0.0167779876021596	0.0261429844485166	0.0261429844485166
1_235291294	1	235291294	327	0.0305425911142934	0.00270110025446454	0.874898182687526	0.0773590182551491	0.0144991076885669	0.0144991076885669
1_235291328	1	235291328	327	0.864445548904176	0.0764491160353153	0.0383888934778642	0.00337766623761029	0.0173387753450339	0.0173387753450339
1_235291377	1	235291377	327	0.80155155765761	0.0708869495798016	0.0814149984949082	0.00716112651302524	0.0389853677546553	0.0389853677546553
1_28835847	1	28835847	407	0.927885904082744	0.015747926076099	0.0537384338393453	0.000910322396271649	0.00171741360554055	0.00171741360554055
1_28835934	1	28835934	407	0.954848201363011	0.0162055257255206	0.0272722471936119	0.000461647690052076	0.00121237802780452	0.00121237802780452
1_28835937	1	28835937	407	0.953165065255531	0.0161769598179236	0.0288470780273949	0.000488265204792882	0.00132263169435785	0.00132263169435785
1_31343383	1	31343383	506	0.822573599749393	0.0500320059578999	0.114594330459111	0.00696422036307261	0.00583584347052428	0.00583584347052428
1_33148621	1	33148621	383	0.652947537781796	0.111511228259864	0.0288937654666205	0.00473259991216541	0.201914868579554	0.201914868579554
1_33149260	1	33149260	382	0.802481830891703	0.137024500995849	0.0345002043668362	0.00587081856450034	0.020122645181111	0.020122645181111
1_33150642	1	33150642	381	9.02070144012077e-06	1.53996565715111e-06	0.828122018433122	0.141342013833141	0.0305254070666396	0.0305254070666396
1_36067677	1	36067677	152	0.926485959761376	0.0453545702276279	0.0204014644556133	0.000991953510458632	0.00676605204492403	0.00676605204492403
1_36067752	1	36067752	152	0.848460803399863	0.0415349792274239	0.0773022091954529	0.0037552535765181	0.0289467546007423	0.0289467546007423
1_40147856	1	40147856	538	2.26466301658565e-18	6.27065377668336e-20	0.943111571021287	0.0260831290529856	0.0308052999257283	0.0308052999257283
1_42946153	1	42946153	596	0.732461315535268	0.176990507042231	0.0498616945726566	0.0120198148247486	0.0286666680250953	0.0286666680250953
1_46076633	1	46076633	366	0.786364828415236	0.0203191949967377	0.181567637358784	0.00468453492350761	0.00706380430573437	0.00706380430573437
1_46076642	1	46076642	366	2.39825823996799e-32	6.19695528965221e-34	0.936282103580887	0.0241534028762671	0.039564493542849	0.039564493542849
1_46686235	1	46686235	230	0.947616142980345	0.0118690839487117	0.0380075222299686	0.000474018674897501	0.00203323216607667	0.00203323216607667
1_53288870	1	53288870	430	0.430744924351605	0.0183178663237834	0.484749455908475	0.0205688450861664	0.0456189083299707	0.0456189083299707
1_53288894	1	53288894	430	0.812595425042967	0.034556447516268	0.125494416926734	0.00531473883738379	0.0220389716766476	0.0220389716766476
1_53288897	1	53288897	430	0.922322922266022	0.0392227210172288	0.0317096234922266	0.00134308236246081	0.0054016508620614	0.0054016508620614
1_53288924	1	53288924	430	0.925883020575759	0.0393741178213477	0.0303656143407073	0.00128823964859734	0.0030890076135892	0.0030890076135892
1_53289686	1	53289686	428	0.078117720336066	0.00330548129453983	0.761381148041258	0.0320920570206806	0.125103593307456	0.125103593307456
1_53289688	1	53289688	428	0.382102830729638	0.0161683386833859	0.486556020090119	0.0204935024288624	0.0946793080679943	0.0946793080679943
1_53289759	1	53289759	428	0.229312451239412	0.00970315076932677	0.617816870330722	0.0260252246214408	0.117142303039099	0.117142303039099
1_53289873	1	53289873	427	0.262374000972764	0.0110843716945858	0.591789240350645	0.024891136869301	0.109861250112705	0.109861250112705
1_53289892	1	53289892	427	0.0174506168789573	0.000737226718611706	0.793192212129199	0.0333542942602445	0.155265650012988	0.155265650012988
1_53289940	1	53289940	427	0.909105206996058	0.0384064731507972	0.0469796629836285	0.00198119680631321	0.00352746006320274	0.00352746006320274
1_53290190	1	53290190	427	0.913325648870257	0.0385847718628478	0.0411569765259778	0.00173353733357999	0.00519906540733793	0.00519906540733793
1_53290266	1	53290266	427	0.605578594096183	0.0255835494460581	0.34048346828189	0.0143702357180543	0.0139841524578143	0.0139841524578143
1_53290298	1	53290298	427	0.912917615066679	0.0385675338807076	0.0418311422721027	0.00176229609985489	0.0049214126806556	0.0049214126806556
1_53291395	1	53291395	426	0.906309954265957	0.0372907733158957	0.0489265553992506	0.00200765316124093	0.00546506385765606	0.00546506385765606
1_53291408	1	53291408	426	0.920393063222881	0.0378702329380965	0.0364211087454205	0.00149475180699293	0.00382084328660873	0.00382084328660873
1_53291420	1	53291420	426	0.881515056552131	0.0362705694599357	0.0719986287643891	0.00295517466660508	0.00726057055693919	0.00726057055693919
1_53291425	1	53291425	426	0.894633038199492	0.0368103182265373	0.059529315215724	0.00244279184836941	0.00658453650987782	0.00658453650987782
1_55102121	1	55102121	741	0.911658641843238	0.0229594925458746	0.0616865191608517	0.00155138837502612	0.00214395807500926	0.00214395807500926
1_70594673	1	70594673	363	0.929390769753189	0.0106406533330193	0.0562008457443961	0.000640319603458132	0.00312741156593706	0.00312741156593706
1_70594890	1	70594890	362	0.724792980917305	0.00828022396988564	0.257425639891883	0.00293433079740253	0.00656682442352395	0.00656682442352395
1_70594892	1	70594892	362	0.498154623830048	0.00569104829316434	0.463635917182043	0.00526944862721097	0.0272489620675336	0.0272489620675336
1_70598419	1	70598419	345	0.949198977116514	0.00959862671795326	0.0374131444181406	0.000374920260387009	0.0034143314870047	0.0034143314870047
1_70598428	1	70598428	345	0.855566986603063	0.00865178780697196	0.13164830835962	0.0013284685514593	0.00280444867888585	0.00280444867888585
1_78484447	1	78484447	424	0.144194689936648	0.773189500105572	0.00702472587903241	0.0376294746406351	0.0379616094381127	0.0379616094381127
1_78484448	1	78484448	424	0.133906288854831	0.7180218396818	0.0196830693004154	0.105520147663355	0.0228686544995996	0.0228686544995996
1_78487135	1	78487135	427	0.138366800172819	0.742597202025862	0.0138879717066176	0.0745043525702818	0.0306436735244192	0.0306436735244192
1_78487141	1	78487141	427	0.146251684282463	0.784914382670397	0.0067720261470185	0.0363188689827471	0.0257430379173744	0.0257430379173744
1_78487184	1	78487184	427	0.145234466663315	0.779455103732911	0.00550055581007823	0.0294804613339436	0.0403294124597525	0.0403294124597525
1_78487210	1	78487210	427	0.146579593813122	0.786674231851565	0.00542980627970461	0.0291088794326252	0.0322074886229834	0.0322074886229834
1_78487589	1	78487589	429	0.145761074489244	0.782527747650948	0.00715851561218913	0.0384048057994531	0.0261478564481652	0.0261478564481652
1_84415088	1	84415088	495	1.09492136537215e-16	1.01979138130193e-17	0.864128613992351	0.0804280453147924	0.0554433406928541	0.0554433406928541
1_84415108	1	84415108	495	8.38709023066748e-05	7.81159506238077e-06	0.859933522480326	0.0800328229014532	0.0599419721208514	0.0599419721208514
1_84415134	1	84415134	495	0.854807981662836	0.0796153806051239	0.0549207003559257	0.00510967558420818	0.00554626179190596	0.00554626179190596
1_84415166	1	84415166	495	0.538638640809236	0.0501678988926062	0.346202214654261	0.0322119138359116	0.0327793318079849	0.0327793318079849
1_84415213	1	84415213	495	0.86473787198776	0.0805402339225298	0.0452034201351807	0.0042048570599338	0.00531361689459597	0.00531361689459597
1_84415259	1	84415259	495	0.876716049216654	0.0816558612440939	0.0340715994670962	0.00316898407872365	0.00438750599343223	0.00438750599343223
1_98459881	1	98459881	416	0.942583177547888	0.02165162619011	0.0323038021634684	0.000739313068358166	0.00272208103017514	0.00272208103017514
1_98459915	1	98459915	416	0.910887740646328	0.0209235655074336	0.0640195724213874	0.00146786164005874	0.00270125978479251	0.00270125978479251
1_9987436	1	9987436	302	3.6629638081402e-10	2.03206698231042e-11	0.876318866165649	0.048539552070621	0.0751415813771142	0.0751415813771142
1_9987470	1	9987470	302	0.103955630120638	0.00576704588573808	0.64431120742489	0.0355333965810571	0.210432719987676	0.210432719987676
1_9987484	1	9987484	302	0.863439346331302	0.0479001889947251	0.0704940553617937	0.00389646053760159	0.0142699487745772	0.0142699487745772
1_9988691	1	9988691	302	0.847750817226771	0.0470267862509605	0.0845541806689456	0.00467443092495422	0.0159937849283683	0.0159937849283683
10_101992194	10	101992194	444	0.0291996980824141	0.820258144286886	0.00113569521774211	0.0317855600535315	0.117620902359426	0.117620902359426
10_101992425	10	101992425	445	0.0316316342612045	0.88857505191657	0.000898066917364663	0.0251741837340401	0.0537210631708205	0.0537210631708205
10_102121601	10	102121601	440	0.19870488202554	0.726415489112421	0.0066440303679812	0.0242449272468062	0.0439906712472519	0.0439906712472519
10_103547608	10	103547608	209	0.957766081635004	0.0207309579455792	0.0188749582323025	0.000406328987385836	0.00222167319972828	0.00222167319972828
10_103547622	10	103547622	209	0.947607286346608	0.0205110696430597	0.028412464215699	0.000612134038267428	0.00285704575636551	0.00285704575636551
10_103547628	10	103547628	209	0.923054387159515	0.0199796192918208	0.0515367394113227	0.00111120064974789	0.00431805348759353	0.00431805348759353
10_103571257	10	103571257	213	0.955395716970042	0.0202894908111238	0.0220927521271184	0.000467423424759892	0.0017546166669565	0.0017546166669565
10_103571335	10	103571335	213	0.961935802297491	0.0204283809053521	0.0156419135088068	0.000330519872975841	0.00166338341537422	0.00166338341537422
10_103571427	10	103571427	213	0.959457285079222	0.0203757452786352	0.0180288077095942	0.000381116063002471	0.00175704586954625	0.00175704586954625
10_11079282	10	11079282	582	0.785118743693241	0.0917858584978777	0.0801023954969953	0.00933086673025946	0.0336621355816267	0.0336621355816267
10_11281994	10	11281994	604	0.681111806470985	0.0354332289127392	0.263913091314458	0.0137236354124082	0.00581823788941011	0.00581823788941011
10_114583584	10	114583584	380	0.939247313752639	0.0215059106630802	0.0350537889819339	0.000799231542036332	0.00339375506031038	0.00339375506031038
10_119246269	10	119246269	648	0.687043812432616	0.222175543566712	0.0602773815282669	0.0194814177398744	0.0110218447325302	0.0110218447325302
10_126451032	10	126451032	355	0.808628169127555	0.0195999099217332	0.154991216834115	0.00374371302651819	0.0130369910900787	0.0130369910900787
10_14182596	10	14182596	727	5.15051978071532e-17	1.43321255635015e-18	0.961418867255536	0.0267411412828131	0.0118399914616489	0.0118399914616489
10_14182600	10	14182600	727	0.00021658722862636	6.02687784589517e-06	0.961231986430537	0.0267359715956299	0.0118094278673612	0.0118094278673612
10_14228483	10	14228483	701	0.927234837219628	0.0234609962600488	0.0463167906990825	0.00117009517318833	0.00181728064805215	0.00181728064805215
10_14295750	10	14295750	653	0.89346498095925	0.0224583909340621	0.0783935060839877	0.00196680524124956	0.003716316781451	0.003716316781451
10_15117710	10	15117710	800	7.71200238259331e-10	2.02800562468385e-11	0.949780366172932	0.0249508636182035	0.0252687694173832	0.0252687694173832
10_15117728	10	15117728	799	0.792692742397372	0.0208230149754167	0.17799662404652	0.00467192582707513	0.00381569275361697	0.00381569275361697
10_15117729	10	15117729	799	0.866022143419599	0.0227492836719185	0.104599515120242	0.00274380897528564	0.00388524881295454	0.00388524881295454
10_15117743	10	15117743	799	0.909489986626871	0.0238911277959313	0.0627731135826778	0.00164676965130239	0.00219900234321781	0.00219900234321781
10_15117801	10	15117801	798	0.898918122158057	0.0235543328047019	0.0730738935226072	0.00191221226850502	0.00254143924612895	0.00254143924612895
10_15117829	10	15117829	797	0.9137463933016	0.0237423721655885	0.058849995869647	0.00152699738005432	0.0021342412831102	0.0021342412831102
10_15117861	10	15117861	797	0.909057370295276	0.0236368462819288	0.063164458551548	0.00163986859213626	0.00250145627911062	0.00250145627911062
10_15117886	10	15117886	797	0.854820169597878	0.0222265982408947	0.116694602497714	0.00303100593655241	0.00322762372696106	0.00322762372696106
10_15117887	10	15117887	797	0.878709336139735	0.0228477521700134	0.0930787993762229	0.00241724061575111	0.00294687169827774	0.00294687169827774
10_15117910	10	15117910	797	0.779703145634973	0.020273443680374	0.190923967327217	0.00496016838559261	0.0041392749718438	0.0041392749718438
10_15117929	10	15117929	797	5.08997415591675e-05	1.32346913004309e-06	0.962367732912104	0.0250104255333736	0.0125696183438338	0.0125696183438338
10_15117967	10	15117967	797	8.08653427192155e-08	2.10261941418365e-09	0.952688444920621	0.0247487565245224	0.0225627155868927	0.0225627155868927
10_15118691	10	15118691	792	0.909976223313101	0.0234507267083127	0.0629678991402572	0.00162074259968087	0.00198440823864855	0.00198440823864855
10_15118699	10	15118699	792	0.92180608120229	0.0237555904588704	0.0512474949993327	0.0013188119359634	0.00187202140354376	0.00187202140354376
10_15118730	10	15118730	791	0.927957536296131	0.0238719949995893	0.0451839101933415	0.00116054406824731	0.00182601444269096	0.00182601444269096
10_15118748	10	15118748	791	0.890339011005372	0.0229042467864358	0.0818672856975453	0.00210327509656457	0.00278618141408274	0.00278618141408274
10_15118769	10	15118769	791	0.883534492252947	0.0227291984342441	0.088868758042049	0.00228359236341361	0.00258395890734679	0.00258395890734679
10_15118774	10	15118774	791	0.913463762295757	0.0234991381748653	0.059552816678649	0.0015300604294976	0.00195422242123136	0.00195422242123136
10_15119232	10	15119232	785	0.706660623388682	0.0180024281009514	0.26386254197015	0.00671723395460244	0.00475717258561391	0.00475717258561391
10_15119278	10	15119278	785	0.0642805418388877	0.00163756942787554	0.900605275663621	0.0229326924588616	0.0105439206107541	0.0105439206107541
10_15119311	10	15119311	785	0.907323435090739	0.0231143838554382	0.0658728913277053	0.0016761219237528	0.00201316780236468	0.00201316780236468
10_15119402	10	15119402	785	0.280073110900983	0.0071349610762612	0.686685051442121	0.0174849214197407	0.00862195516089449	0.00862195516089449
10_15119467	10	15119467	785	0.301032472661008	0.00766890819406906	0.666066292497491	0.0169600009079568	0.00827232573947447	0.00827232573947447
10_15120275	10	15120275	785	0.854841682915784	0.0219430055354509	0.117325983658271	0.00300877032506859	0.00288055756542575	0.00288055756542575
10_15120276	10	15120276	785	0.463061403708728	0.0118863634610987	0.505105642135884	0.0129586126974058	0.00698797799688342	0.00698797799688342
10_15120278	10	15120278	785	0.9236577151604	0.0237094502545722	0.0494816888252078	0.00126826689681418	0.0018828788630061	0.0018828788630061
10_15120279	10	15120279	785	0.906777191473886	0.0232761426233498	0.0661842696251063	0.00169682420338671	0.00206557207427147	0.00206557207427147
10_15120318	10	15120318	785	0.909160212255724	0.0233373125911368	0.0633882260018698	0.00162462826753874	0.00248962088373066	0.00248962088373066
10_15150277	10	15150277	743	0.906693009424895	0.0225483136636673	0.0670156856764442	0.00166451725943223	0.0020784739755616	0.0020784739755616
10_15150365	10	15150365	743	0.9204483098122	0.0228903906670707	0.0532418388951515	0.00132196000391318	0.00209750062166455	0.00209750062166455
10_15150385	10	15150385	743	0.912278943677988	0.0226872288161325	0.0611285643461375	0.00151780297732923	0.00238746018241271	0.00238746018241271
